author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Topic
1275507062848413696,2022-04-07 23:31:16+00:00, ,1512211436252008455,en,0,0,1,0,Twitter for Android,autism levels are insane rn,Diagnosis
1470238413064478723,2022-04-07 23:30:56+00:00, ,1512211352798081028,en,0,0,0,0,Twitter for Android,@AzothBruh She looks like she has autism https://t.co/plDzWWb04k,Diagnosis
719969897388863489,2022-04-07 23:30:52+00:00, ,1512211333172940811,en,0,0,0,0,BrainSights,Can MRI Provide Reliable Biomarkers for Autism Spectrum Disorder? - Medscape - Neurology via BrainSights for iOS https://t.co/XXxPgUL3M9,Diagnosis
746901853657432064,2022-04-07 23:28:48+00:00, ,1512210816228999170,en,6,0,0,1,Twitter for Android,"@sglaisteryoung No you are 100% right! It makes me uncomfortable too! Huge red flags! We aren't a disease that needs to be cured! We don't need ""treatment"" for being Autistic people and we are a Neurotype. Screams eugenics mindset to me! We aren't ""symptoms"" but Autistic traits too!",Diagnosis
1351290928586227712,2022-04-07 23:27:43+00:00, ,1512210540713713674,en,1,0,0,0,Twitter Web App,"@RedclawDraws Ah. That’s really sweet of you. Being someone on the autism spectrum myself to a degree (Aspergers), I too had some difficulty in school; although it depended more on the subject.

It’s very considerate of you to be able to give kids like these an easier time with education.",Diagnosis
774395439659425792,2022-04-07 23:24:46+00:00, ,1512209798552604684,en,2,0,2,0,Twitter for Android,"@CharissaElea @vicster198 @GovWhitmer forced if they are autistic, but it should be a choice. My mom and dad aren't autistic, but it was in their family genes, but because i do have autism, the likelihood of my child needing extra attention would be too much for me personally.",Diagnosis
964370905634713600,2022-04-07 23:23:42+00:00, ,1512209529580265480,en,0,0,0,0,Twitter for Android,"@JUICY_G8T0RAD3 since neurodivergency is literally a part of our nervous system, we were born with those innate sensitivities and brain differences/""wiring"", ADHD or autism
like, if you weren't almost more intense in your characteristics as a kid before you learned to mask, you're probably NT!!",Diagnosis
1286325352546041862,2022-04-07 23:23:16+00:00, ,1512209421203652613,en,1,0,0,0,Twitter for iPhone,"my mom just said autism isn’t a real diagnosis, my brother in christ you show autistic traits on a daily basis",Diagnosis
1068129285398020098,2022-04-07 23:22:16+00:00, ,1512209170514288644,en,2,0,1,0,Twitter for iPhone,@felisamogus Did I share the medical one me n Laika we’re watching with you where they talk about how the protagonist has ‘level 4 autism’,Diagnosis
378374588,2022-04-07 23:21:47+00:00, ,1512209050523643906,en,5,0,2,1,Twitter for iPhone,"And what exactly is wrong with a disability?? We ALL have a disability in some shape or form. Autism isn’t a sickness it’s a disability people are born with. Don’t tell me I know nothing about Autism either, I have an older brother with Aspergers and a good friend with it too.🤦🏻‍♂️ https://t.co/aG2AysAcDp",Diagnosis
104345686,2022-04-07 23:21:03+00:00, ,1512208866288701443,en,0,0,0,4,dlvr.it,Can MRI Provide Reliable Biomarkers for Autism Spectrum Disorder? https://t.co/o3t1GevpmD https://t.co/dG8D1m3qWF,Diagnosis
606444718,2022-04-07 23:19:36+00:00, ,1512208500839129089,en,2,0,1,0,Twitter for iPhone,"to overcome obstacles that no one else in my family knew how to do. All the while I was unaware that I was autistic that was “disguised” as social anxiety. Through not having advantages to get a car, an apartment, medical needs met, I met them. Myself. I started community-",Diagnosis
23424545,2022-04-07 23:18:16+00:00, ,1512208166242725897,en,2,0,0,0,TweetDeck,"@yolly22 @StrangeAnima1 Again, this isn't a bad thing. Autism is a spectrum, everyone is on it to a degree, some more than others.",Diagnosis
392449428,2022-04-07 23:17:49+00:00, ,1512208053084561410,en,2,0,0,0,Twitter for Android,"""Functional autism"" is a phrase that needs to be deleted from your vocabulary. No. No. No. https://t.co/QUMHZbgY6Z",Diagnosis
1342663724637806592,2022-04-07 23:16:28+00:00, ,1512207709852086275,en,6,0,2,0,Twitter for iPhone,songs that make your autism activate https://t.co/tiXGzzDGrM,Diagnosis
975163484425121792,2022-04-07 23:13:40+00:00, ,1512207008094597138,en,11,0,3,0,Twitter Web App,@ResistanceCats @StandingWhiteBu Yup. Will call out until blocked and screen capped the 'autism is heavy metal toxicity' bullshit for posterity,Diagnosis
4659250035,2022-04-07 23:12:36+00:00, ,1512206737465647104,en,0,0,0,0,Twitter for iPhone,rip to ppl w autism/adhd combo dx after the dsm VI drops,Diagnosis
3007363950,2022-04-07 23:10:27+00:00, ,1512206199277641729,en,3,0,1,0,Twitter for Android,"'Could I really be autistic?' I think to myself, even after a lifetime of being extra picky about how socks feel, not eating foods cuz they feel weird,  having meltdowns cuz I touched something sticky.",Diagnosis
1407453355660689408,2022-04-07 23:10:27+00:00, ,1512206197318897677,en,2,0,0,0,Twitter for Android,Autism isn't a disease. https://t.co/cxtut9VyDN,Diagnosis
251117600,2022-04-07 23:08:46+00:00, ,1512205772805054467,en,7,0,2,2,Twitter for iPhone,Hyperacusis diagnosis confirmed. Zero hearing loss. Hearing aids to filter sound. $6300. Insurance doesn’t cover a diagnosed medical condition. #ActuallyAutistic https://t.co/SPh4GB2IzN,Diagnosis
1064613298275065857,2022-04-01 23:50:54+00:00, ,1510042048929447948,en,4,0,1,0,Twitter for Android,They should make more autistic animals,Etc
116685187,2022-04-01 23:43:28+00:00, ,1510040177044979719,en,5,0,1,2,Twitter for Android,"To start us off - many people still talk about Asperger's, but that's a term that is no longer used as a diagnosis, and also just really disliked by most autistic folks, for multiple reasons. We're autistic, and that's not a bad word. It can be difficult, but it's who we are. 2/2",Etc
20564998,2022-04-01 23:35:04+00:00, ,1510038064592211969,en,0,0,0,0,Twitter for Android,@barrybutler9 @ChooseChicago @autismspeaks @FSChicago @900shops I still don't understand why we NEED Autism awareness. We are ALL aware that Autism exist. It's not like it's the early 1900s when people didn't know what to do and just put Autistic people in mental asylums.,Etc
271553319,2022-04-01 23:05:33+00:00, ,1510030637884796931,en,1,0,1,0,Twitter for Android,"@harriet87015606 Most autistic people I've seen on Twitter have pets. 

It's also not unusual for an autistic person to volunteer at an animal related charity or have a job like dog walking.",Etc
727988946580410368,2022-04-01 22:56:45+00:00, ,1510028423954980866,en,1,0,1,1,Twitter for iPhone,@libsoftiktok @WaunakeeCSD ⚠️British educators are warning people about how vulnerable kids are to abuse and exploitation in the “furry community.” They note that 10-15% of kids are autistic: https://t.co/HlHIvD9SqK,Etc
1497680631387590658,2022-04-02 23:57:01+00:00, ,1510405974892462091,en,2,0,1,0,Twitter Web App,@BadMedicalTakes bitches really be acting like autistic people cant fuction without help or validation from non neruodivergent people,Etc
1264253081253896192,2022-04-02 23:48:45+00:00, ,1510403895553536004,en,3,0,0,0,Twitter Web App,"@BadMedicalTakes This is the kind of bullshit take that comes out of ppl who think autism is exclusively ""screaming toddler brain"". Just more evidence that we need better education on autism &amp; mental health in general, and not from bullshit companies like Autism Speaks",Etc
879075788477345794,2022-04-02 23:46:20+00:00, ,1510403287513710606,en,3,0,0,0,Twitter Web App,"@keffals Autistic children?! An autistic child being there and a non-autistic child being there mean the same fucking thing! ""Oh the poor naive autistic child needs me to guide them because autism makes them too dumb to think for themselves about gender"". Fuck off JK Rowling",Etc
2877890547,2022-04-02 23:46:19+00:00, ,1510403282619047937,en,3,0,1,0,Twitter for Android,"Like. Literally that's the last straw wtf. On our month. On our day. It's so fucking hard for people to believe I am an adult and can make decisions for myself bc I'm autistic even though every time I spoke up about something about me, my health, my body, I was right.",Etc
1127053227835265025,2022-04-02 23:46:11+00:00, ,1510403249920266242,en,3,0,1,0,Twitter for Android,I really do feel like an outsider in the autism community for having mid-high support needs,Etc
1309175095638790146,2022-04-02 23:34:45+00:00, ,1510400373751640066,en,6,0,1,0,Twitter Web App,My oldest is autistic and probably won't every live really independently. I always figured he wouldn't serve a mission. My second is autistic and hasn't been baptized yet. Today during Conference I saw that it may be possible for them to serve missions somehow.,Etc
1256091205,2022-04-02 23:34:03+00:00, ,1510400197049741316,en,1,0,0,0,Twitter for iPhone,@LASDHQ @SCVSHERIFF stop it. we all know cops kill people with autism. https://t.co/vBKdwdDWvU,Etc
566953537,2022-04-02 23:28:08+00:00, ,1510398708214554629,en,1,0,0,0,Twitter Web App,"Police Pigs are a US Gestapo/SS rolled into one, but more localized/decentralized to fit US federalism &amp; localism. Police pigs will kill an autistic person without a second thought because a police pig has no soul and has surrendered its humanity upon the alter of state violence https://t.co/TMI7uAeuV4",Etc
1347752066198896642,2022-04-03 23:56:40+00:00, ,1510768277756137472,en,4,0,0,0,Twitter for iPad,Also COVID and autism are NOT the same thing u old hag https://t.co/FHSfymgHTs,Etc
857959262,2022-04-03 23:55:18+00:00, ,1510767933857107971,en,0,0,1,0,Twitter for Android,"@ohthatmireille @heedgmon AFAICT, a huge proportion of scientific progress has been made by autistic people, with their laser like focus on things that capture their interest. This is to be celebrated. My kids are voracious readers who know so much about the world, and have bright futures. 2/",Etc
1370028657490554882,2022-04-03 23:53:59+00:00, ,1510767603035389961,en,0,0,0,0,Twitter for Android,"@Artists_Ali They also had a ministry for special needs kids that was blatantly ableist, with adults encouraging kids to bully an autistic boy so he can be ""prepared for the real world,"" and another girl getting in trouble any time she got overwhelmed and needed to leave class.",Etc
848680646985695232,2022-04-03 23:51:29+00:00, ,1510766972585201667,en,6,0,1,3,Twitter Web App,"As an autistic person: fuck you.

The reason autistic kids have issues with day to day stuff is 9/10 because their parents didn't allow them to develop in a healthy environment nor took the time to teach them.

I had a similar issue with my mother who made me reliant . . . https://t.co/AekIQwEkhv",Etc
842877038096801793,2022-04-03 23:43:55+00:00, ,1510765066987134976,en,0,0,0,0,Twitter Web App,"@davecarroll01 Diagnoses forthcoming since AON deemed non-complaint with the Disability Act 2005.

There will never be any services, currently 44 months for an SLT appointment in CHO7.

Ireland hates autistic children.",Etc
138474707,2022-04-03 23:35:41+00:00, ,1510762996104114177,en,0,0,0,0,Twitter for Android,"@dftbaDarling The originator of behaviorism in America believed free will did not exist for anyone, but his (B.F. Skinner) tactics were most famously applied to mice and pigeons while Løvaas (cofounder of conversion therapy) viewed autistic children as animals in the shape of a human, yeah.",Etc
362097335,2022-04-03 23:35:00+00:00, ,1510762822288003079,en,0,0,0,0,Semrush Social Media Tool,"Could my dog have canine autism? 
https://t.co/EHb9fY2Xit",Etc
1452291087159209986,2022-04-03 23:33:33+00:00, ,1510762459367415808,en,1,0,1,0,Twitter Web App,"@sydmolga i'm sorry have you never heard of a little thing called feminism? for decades now ""autism"" has been used as a blanket excuse to justify all sorts of anti-social and aggressive behaviours that are potentially harmful to women",Etc
532736864,2022-04-04 23:59:24+00:00, ,1511131352325922817,en,4,0,1,0,Twitter Web App,"@Maxibon020 I don't seek acceptance from the neurotypicals. I want them to leave us alone entirely. They definitely do not deserve the things neurodivergent people have provided neurotypical people over the years, like technology, math, science, and engineering. 

Prometheus was autistic.",Etc
1385800439413760002,2022-04-04 23:57:22+00:00, ,1511130839182192648,en,2,0,0,2,Twitter for Android,"@WheelerPupper @Ahamkaracancel Something something ""if you tell the verbal autistic to shut up, then I shudder to think how you treat the nonverbal ones you claim to defend""",Etc
141155282,2022-04-04 23:46:55+00:00, ,1511128211211665428,en,0,0,0,0,Twitter for iPhone,Nobody wakes up one day and decides to have a special need or disability. To insult someone and say they have autism because whatever reason is crazy.,Etc
1438890897907793940,2022-04-04 23:43:14+00:00, ,1511127283947515904,en,1,0,1,1,Twitter for Android,"The time when she came on our turf and decided to insult my parenting skills when I was giving health updates about my autistic medically fragile 23 year old daughter with my friends and not even mentioning her. She doesn't know me nor my situation , but Felt she was gonna guilt https://t.co/1UZ5rCDQ6K",Etc
